1993-06-15,2037,8803,"Show #2037 - Tuesday, June 15, 1993","Al Lin game 4."
1993-06-16,2038,770,"Show #2038 - Wednesday, June 16, 1993","Al Lin game 5."
1993-06-17,2039,3595,"Show #2039 - Thursday, June 17, 1993",""
1993-06-18,2040,4167,"Show #2040 - Friday, June 18, 1993","The Merv Griffin Enterprises logo appears on the game board after the credits."
1993-06-21,2041,8809,"Show #2041 - Monday, June 21, 1993",""
1993-06-22,2042,4238,"Show #2042 - Tuesday, June 22, 1993",""
1993-06-23,2043,8811,"Show #2043 - Wednesday, June 23, 1993",""
1993-06-24,2044,8812,"Show #2044 - Thursday, June 24, 1993",""
1993-06-25,2045,8820,"Show #2045 - Friday, June 25, 1993",""
1993-06-28,2046,1691,"Show #2046 - Monday, June 28, 1993",""
1993-06-29,2047,1692,"Show #2047 - Tuesday, June 29, 1993","Game in which 63 correct responses were given (with three rebounds)."
1993-06-30,2048,1693,"Show #2048 - Wednesday, June 30, 1993",""
1993-07-01,2049,1694,"Show #2049 - Thursday, July 1, 1993",""
1993-07-02,2050,1695,"Show #2050 - Friday, July 2, 1993",""
1993-07-05,2051,1696,"Show #2051 - Monday, July 5, 1993","Ed Schiffer game 1.
The Merv Griffin Enterprises logo appears on the game board after the credits."
1993-07-06,2052,1697,"Show #2052 - Tuesday, July 6, 1993","Ed Schiffer game 2."
1993-07-07,2053,4164,"Show #2053 - Wednesday, July 7, 1993","Ed Schiffer game 3."
1993-07-08,2054,8805,"Show #2054 - Thursday, July 8, 1993","Ed Schiffer game 4."
1993-07-09,2055,2708,"Show #2055 - Friday, July 9, 1993","Ed Schiffer game 5.
Last regular-play game of Season 9."
1993-07-12,2056,4179,"Show #2056 - Monday, July 12, 1993","1993 Seniors Tournament quarterfinal game 1.
The Merv Griffin Enterprises logo appears on the game board after the credits."
1993-07-13,2057,5162,"Show #2057 - Tuesday, July 13, 1993","1993 Seniors Tournament quarterfinal game 2."
1993-07-14,2058,6208,"Show #2058 - Wednesday, July 14, 1993","1993 Seniors Tournament quarterfinal game 3."
1993-07-15,2059,6403,"Show #2059 - Thursday, July 15, 1993","1993 Seniors Tournament quarterfinal game 4."
1993-07-16,2060,6404,"Show #2060 - Friday, July 16, 1993","1993 Seniors Tournament quarterfinal game 5."
1993-07-19,2061,6718,"Show #2061 - Monday, July 19, 1993","1993 Seniors Tournament semifinal game 1."
1993-07-20,2062,6719,"Show #2062 - Tuesday, July 20, 1993","1993 Seniors Tournament semifinal game 2."
1993-07-21,2063,6720,"Show #2063 - Wednesday, July 21, 1993","1993 Seniors Tournament semifinal game 3."
1993-07-22,2064,6407,"Show #2064 - Thursday, July 22, 1993","1993 Seniors Tournament final game 1."
1993-07-23,2065,6408,"Show #2065 - Friday, July 23, 1993","1993 Seniors Tournament final game 2.
Last game of Season 9.
Alex correctly indicated that this was the 2000th episode."
1993-09-06,2066,1131,"Show #2066 - Monday, September 6, 1993","First game of Season 10."
1993-09-07,2067,8098,"Show #2067 - Tuesday, September 7, 1993","Brian Moore game 1."
1993-09-08,2068,7433,"Show #2068 - Wednesday, September 8, 1993","Brian Moore game 2."
1993-09-09,2069,8110,"Show #2069 - Thursday, September 9, 1993","Brian Moore game 3."
1993-09-10,2070,8118,"Show #2070 - Friday, September 10, 1993","Brian Moore game 4."
1993-09-13,2071,8135,"Show #2071 - Monday, September 13, 1993","Brian Moore game 5."
1993-09-14,2072,8138,"Show #2072 - Tuesday, September 14, 1993","John Cuthbertson game 1."
1993-09-15,2073,8142,"Show #2073 - Wednesday, September 15, 1993","John Cuthbertson game 2."
1993-09-16,2074,8151,"Show #2074 - Thursday, September 16, 1993","John Cuthbertson game 3."
1993-09-17,2075,8152,"Show #2075 - Friday, September 17, 1993","John Cuthbertson game 4."
1993-09-20,2076,8153,"Show #2076 - Monday, September 20, 1993","John Cuthbertson game 5."
1993-09-21,2077,8154,"Show #2077 - Tuesday, September 21, 1993",""
1993-09-22,2078,5227,"Show #2078 - Wednesday, September 22, 1993",""
1993-09-23,2079,5266,"Show #2079 - Thursday, September 23, 1993",""
1993-09-24,2080,5318,"Show #2080 - Friday, September 24, 1993",""
1993-09-27,2081,5331,"Show #2081 - Monday, September 27, 1993",""
1993-09-28,2082,5346,"Show #2082 - Tuesday, September 28, 1993",""
1993-09-29,2083,5358,"Show #2083 - Wednesday, September 29, 1993",""
1993-09-30,2084,5370,"Show #2084 - Thursday, September 30, 1993",""
1993-10-01,2085,5375,"Show #2085 - Friday, October 1, 1993",""
1993-10-04,2086,5390,"Show #2086 - Monday, October 4, 1993",""
1993-10-05,2087,7388,"Show #2087 - Tuesday, October 5, 1993",""
1993-10-06,2088,4957,"Show #2088 - Wednesday, October 6, 1993",""
1993-10-07,2089,7390,"Show #2089 - Thursday, October 7, 1993",""
1993-10-08,2090,7391,"Show #2090 - Friday, October 8, 1993",""
1993-10-11,2091,8447,"Show #2091 - Monday, October 11, 1993","Game entered from audiorecording.  Missing prizes."
1993-10-12,2092,8193,"Show #2092 - Tuesday, October 12, 1993",""
1993-10-13,2093,8194,"Show #2093 - Wednesday, October 13, 1993",""
1993-10-14,2094,8197,"Show #2094 - Thursday, October 14, 1993",""
1993-10-15,2095,8198,"Show #2095 - Friday, October 15, 1993","David Venderbush game 1."
1993-10-18,2096,8199,"Show #2096 - Monday, October 18, 1993","David Venderbush game 2."
1993-10-19,2097,8205,"Show #2097 - Tuesday, October 19, 1993","David Venderbush game 3."
1993-10-20,2098,8207,"Show #2098 - Wednesday, October 20, 1993","David Venderbush game 4."
1993-10-21,2099,8208,"Show #2099 - Thursday, October 21, 1993","David Venderbush game 5."
1993-10-22,2100,8218,"Show #2100 - Friday, October 22, 1993","Rachael Schwartz game 1."
1993-10-25,2101,8219,"Show #2101 - Monday, October 25, 1993","Rachael Schwartz game 2."
1993-10-26,2102,6153,"Show #2102 - Tuesday, October 26, 1993","Rachael Schwartz game 3."
1993-10-27,2103,4427,"Show #2103 - Wednesday, October 27, 1993","Rachael Schwartz game 4."
1993-10-28,2104,8220,"Show #2104 - Thursday, October 28, 1993","Rachael Schwartz game 5."
1993-10-29,2105,8221,"Show #2105 - Friday, October 29, 1993",""
1993-11-01,2106,1133,"Show #2106 - Monday, November 1, 1993","Drawing for Season 1 & Season 2 players for the 10th Anniversary Tournament."
1993-11-02,2107,4107,"Show #2107 - Tuesday, November 2, 1993","Drawing for Season 3 & Season 4 players for the 10th Anniversary Tournament."
1993-11-03,2108,4563,"Show #2108 - Wednesday, November 3, 1993","Drawing for Season 5 & Season 6 players for the 10th Anniversary Tournament."
1993-11-04,2109,8203,"Show #2109 - Thursday, November 4, 1993","Drawing for Season 7 & Season 8 players for the 10th Anniversary Tournament."
1993-11-05,2110,8204,"Show #2110 - Friday, November 5, 1993",""
1993-11-08,2111,4225,"Show #2111 - Monday, November 8, 1993","1993 Celebrity Jeopardy! game 1."
1993-11-09,2112,3954,"Show #2112 - Tuesday, November 9, 1993","1993 Celebrity Jeopardy! game 2."
1993-11-10,2113,4224,"Show #2113 - Wednesday, November 10, 1993","1993 Celebrity Jeopardy! game 3."
1993-11-11,2114,4223,"Show #2114 - Thursday, November 11, 1993","1993 Celebrity Jeopardy! game 4."
1993-11-12,2115,4226,"Show #2115 - Friday, November 12, 1993","1993 Celebrity Jeopardy! game 5."
1993-11-15,2116,1408,"Show #2116 - Monday, November 15, 1993","1993 Tournament of Champions quarterfinal game 1."
1993-11-16,2117,1410,"Show #2117 - Tuesday, November 16, 1993","1993 Tournament of Champions quarterfinal game 2."
1993-11-17,2118,1411,"Show #2118 - Wednesday, November 17, 1993","1993 Tournament of Champions quarterfinal game 3."
1993-11-18,2119,1422,"Show #2119 - Thursday, November 18, 1993","1993 Tournament of Champions quarterfinal game 4."
1993-11-19,2120,1423,"Show #2120 - Friday, November 19, 1993","1993 Tournament of Champions quarterfinal game 5."
1993-11-22,2121,1426,"Show #2121 - Monday, November 22, 1993","1993 Tournament of Champions semifinal game 1."
1993-11-23,2122,1427,"Show #2122 - Tuesday, November 23, 1993","1993 Tournament of Champions semifinal game 2."
1993-11-24,2123,1428,"Show #2123 - Wednesday, November 24, 1993","1993 Tournament of Champions semifinal game 3."
1993-11-25,2124,1429,"Show #2124 - Thursday, November 25, 1993","1993 Tournament of Champions final game 1."
1993-11-26,2125,1430,"Show #2125 - Friday, November 26, 1993","1993 Tournament of Champions final game 2."
1993-11-29,2126,148,"Show #2126 - Monday, November 29, 1993","1993 10th Anniversary Tournament semifinal game 1."
1993-11-30,2127,150,"Show #2127 - Tuesday, November 30, 1993","1993 10th Anniversary Tournament semifinal game 2."
1993-12-01,2128,152,"Show #2128 - Wednesday, December 1, 1993","1993 10th Anniversary Tournament semifinal game 3."
1993-12-02,2129,154,"Show #2129 - Thursday, December 2, 1993","1993 10th Anniversary Tournament final game 1."
1993-12-03,2130,156,"Show #2130 - Friday, December 3, 1993","1993 10th Anniversary Tournament final game 2."
1993-12-06,2131,8210,"Show #2131 - Monday, December 6, 1993",""
1993-12-07,2132,8214,"Show #2132 - Tuesday, December 7, 1993",""
1993-12-08,2133,8189,"Show #2133 - Wednesday, December 8, 1993","David Hillinck game 1."
1993-12-09,2134,8215,"Show #2134 - Thursday, December 9, 1993","David Hillinck game 2."
1993-12-10,2135,8225,"Show #2135 - Friday, December 10, 1993","David Hillinck game 3."
1993-12-13,2136,8226,"Show #2136 - Monday, December 13, 1993","David Hillinck game 4."
1993-12-14,2137,8227,"Show #2137 - Tuesday, December 14, 1993","David Hillinck game 5."
1993-12-15,2138,8228,"Show #2138 - Wednesday, December 15, 1993",""
1993-12-16,2139,8229,"Show #2139 - Thursday, December 16, 1993",""
1993-12-17,2140,8230,"Show #2140 - Friday, December 17, 1993",""
1993-12-20,2141,8241,"Show #2141 - Monday, December 20, 1993","Jean Grewe game 1."
1993-12-21,2142,7450,"Show #2142 - Tuesday, December 21, 1993","Jean Grewe game 2."
1993-12-22,2143,3625,"Show #2143 - Wednesday, December 22, 1993","Jean Grewe game 3."
1993-12-23,2144,8242,"Show #2144 - Thursday, December 23, 1993","Jean Grewe game 4."
1993-12-24,2145,8243,"Show #2145 - Friday, December 24, 1993","Jean Grewe game 5."
1993-12-27,2146,8244,"Show #2146 - Monday, December 27, 1993",""
1993-12-28,2147,8245,"Show #2147 - Tuesday, December 28, 1993",""
1993-12-29,2148,8248,"Show #2148 - Wednesday, December 29, 1993",""
1993-12-30,2149,8249,"Show #2149 - Thursday, December 30, 1993",""
1993-12-31,2150,727,"Show #2150 - Friday, December 31, 1993",""
1994-01-03,2151,8250,"Show #2151 - Monday, January 3, 1994","Kurt Bray game 1."
1994-01-04,2152,6907,"Show #2152 - Tuesday, January 4, 1994","Kurt Bray game 2."
1994-01-05,2153,8251,"Show #2153 - Wednesday, January 5, 1994","Kurt Bray game 3."
1994-01-06,2154,8252,"Show #2154 - Thursday, January 6, 1994","Kurt Bray game 4."
1994-01-07,2155,4693,"Show #2155 - Friday, January 7, 1994","Kurt Bray game 5."
1994-01-10,2156,5077,"Show #2156 - Monday, January 10, 1994",""
1994-01-11,2157,5080,"Show #2157 - Tuesday, January 11, 1994",""
1994-01-12,2158,8253,"Show #2158 - Wednesday, January 12, 1994",""
1994-01-13,2159,6546,"Show #2159 - Thursday, January 13, 1994",""
1994-01-14,2160,6563,"Show #2160 - Friday, January 14, 1994",""
1994-01-17,2161,6630,"Show #2161 - Monday, January 17, 1994",""
1994-01-18,2162,6631,"Show #2162 - Tuesday, January 18, 1994",""
1994-01-19,2163,8254,"Show #2163 - Wednesday, January 19, 1994",""
1994-01-20,2164,5082,"Show #2164 - Thursday, January 20, 1994",""
1994-01-21,2165,5084,"Show #2165 - Friday, January 21, 1994",""
1994-01-24,2166,5086,"Show #2166 - Monday, January 24, 1994",""
1994-01-25,2167,5094,"Show #2167 - Tuesday, January 25, 1994",""
1994-01-26,2168,8260,"Show #2168 - Wednesday, January 26, 1994",""
1994-01-27,2169,8261,"Show #2169 - Thursday, January 27, 1994",""
1994-01-28,2170,8264,"Show #2170 - Friday, January 28, 1994",""
1994-01-31,2171,8265,"Show #2171 - Monday, January 31, 1994","Tom Nichols game 1."
1994-02-01,2172,8267,"Show #2172 - Tuesday, February 1, 1994","Tom Nichols game 2."
1994-02-02,2173,6100,"Show #2173 - Wednesday, February 2, 1994","Tom Nichols game 3."
1994-02-03,2174,4192,"Show #2174 - Thursday, February 3, 1994","Tom Nichols game 4."
1994-02-04,2175,8268,"Show #2175 - Friday, February 4, 1994","Tom Nichols game 5-A."
1994-02-07,2176,8269,"Show #2176 - Monday, February 7, 1994",""
1994-02-08,2177,8277,"Show #2177 - Tuesday, February 8, 1994",""
1994-02-09,2178,8279,"Show #2178 - Wednesday, February 9, 1994",""
1994-02-10,2179,8280,"Show #2179 - Thursday, February 10, 1994",""
1994-02-11,2180,8281,"Show #2180 - Friday, February 11, 1994",""
1994-02-14,2181,8187,"Show #2181 - Monday, February 14, 1994","1994 Teen Tournament quarterfinal game 1."
1994-02-15,2182,6721,"Show #2182 - Tuesday, February 15, 1994","1994 Teen Tournament quarterfinal game 2."
1994-02-16,2183,6759,"Show #2183 - Wednesday, February 16, 1994","1994 Teen Tournament quarterfinal game 3."
1994-02-17,2184,6760,"Show #2184 - Thursday, February 17, 1994","1994 Teen Tournament quarterfinal game 4."
1994-02-18,2185,6761,"Show #2185 - Friday, February 18, 1994","1994 Teen Tournament quarterfinal game 5."
1994-02-21,2186,6768,"Show #2186 - Monday, February 21, 1994","1994 Teen Tournament semifinal game 1."
1994-02-22,2187,6319,"Show #2187 - Tuesday, February 22, 1994","1994 Teen Tournament semifinal game 2."
1994-02-23,2188,320,"Show #2188 - Wednesday, February 23, 1994","1994 Teen Tournament semifinal game 3."
1994-02-24,2189,6769,"Show #2189 - Thursday, February 24, 1994","1994 Teen Tournament final game 1."
1994-02-25,2190,5163,"Show #2190 - Friday, February 25, 1994","1994 Teen Tournament final game 2."
1994-02-28,2191,8282,"Show #2191 - Monday, February 28, 1994",""
1994-03-01,2192,8283,"Show #2192 - Tuesday, March 1, 1994",""
1994-03-02,2193,8284,"Show #2193 - Wednesday, March 2, 1994",""
1994-03-03,2194,8200,"Show #2194 - Thursday, March 3, 1994","Fred Frank game 1."
1994-03-04,2195,8290,"Show #2195 - Friday, March 4, 1994","Fred Frank game 2."
1994-03-07,2196,8294,"Show #2196 - Monday, March 7, 1994","Fred Frank game 3."
1994-03-08,2197,8296,"Show #2197 - Tuesday, March 8, 1994","Fred Frank game 4."
1994-03-09,2198,8297,"Show #2198 - Wednesday, March 9, 1994","Fred Frank game 5."
1994-03-10,2199,8298,"Show #2199 - Thursday, March 10, 1994",""
1994-03-11,2200,8201,"Show #2200 - Friday, March 11, 1994","Amy Fine game 1."
1994-03-14,2201,6637,"Show #2201 - Monday, March 14, 1994","Amy Fine game 2."
1994-03-15,2202,6638,"Show #2202 - Tuesday, March 15, 1994","Amy Fine game 3."
1994-03-16,2203,6639,"Show #2203 - Wednesday, March 16, 1994","Amy Fine game 4."
1994-03-17,2204,6613,"Show #2204 - Thursday, March 17, 1994","Amy Fine game 5."
1994-03-18,2205,6640,"Show #2205 - Friday, March 18, 1994",""
1994-03-21,2206,8299,"Show #2206 - Monday, March 21, 1994",""
1994-03-22,2207,1896,"Show #2207 - Tuesday, March 22, 1994",""
1994-03-23,2208,8300,"Show #2208 - Wednesday, March 23, 1994",""
1994-03-24,2209,8311,"Show #2209 - Thursday, March 24, 1994",""
1994-03-25,2210,8312,"Show #2210 - Friday, March 25, 1994",""
1994-03-28,2211,8316,"Show #2211 - Monday, March 28, 1994",""
1994-03-29,2212,8337,"Show #2212 - Tuesday, March 29, 1994",""
1994-03-30,2213,8338,"Show #2213 - Wednesday, March 30, 1994",""
1994-03-31,2214,8348,"Show #2214 - Thursday, March 31, 1994",""
1994-04-01,2215,8349,"Show #2215 - Friday, April 1, 1994",""
1994-04-04,2216,8358,"Show #2216 - Monday, April 4, 1994",""
1994-04-05,2217,8359,"Show #2217 - Tuesday, April 5, 1994",""
1994-04-06,2218,8360,"Show #2218 - Wednesday, April 6, 1994",""
1994-04-07,2219,8366,"Show #2219 - Thursday, April 7, 1994",""
1994-04-08,2220,8367,"Show #2220 - Friday, April 8, 1994",""
1994-04-11,2221,8369,"Show #2221 - Monday, April 11, 1994",""
1994-04-12,2222,8371,"Show #2222 - Tuesday, April 12, 1994",""
1994-04-13,2223,8373,"Show #2223 - Wednesday, April 13, 1994",""
1994-04-14,2224,8375,"Show #2224 - Thursday, April 14, 1994",""
1994-04-15,2225,8381,"Show #2225 - Friday, April 15, 1994",""
1994-04-18,2226,8382,"Show #2226 - Monday, April 18, 1994",""
1994-04-19,2227,8386,"Show #2227 - Tuesday, April 19, 1994",""
1994-04-20,2228,7051,"Show #2228 - Wednesday, April 20, 1994",""
1994-04-21,2229,8389,"Show #2229 - Thursday, April 21, 1994",""
1994-04-22,2230,5317,"Show #2230 - Friday, April 22, 1994",""
1994-04-25,2231,8391,"Show #2231 - Monday, April 25, 1994",""
1994-04-26,2232,8392,"Show #2232 - Tuesday, April 26, 1994",""
1994-04-27,2233,8030,"Show #2233 - Wednesday, April 27, 1994","Widespread pre-emption for Nixon funeral."
1994-04-28,2234,8393,"Show #2234 - Thursday, April 28, 1994",""
1994-04-29,2235,8394,"Show #2235 - Friday, April 29, 1994",""
1994-05-02,2236,3094,"Show #2236 - Monday, May 2, 1994","1994 College Championship quarterfinal game 1."
1994-05-03,2237,6690,"Show #2237 - Tuesday, May 3, 1994","1994 College Championship quarterfinal game 2."
1994-05-04,2238,6380,"Show #2238 - Wednesday, May 4, 1994","1994 College Championship quarterfinal game 3."
1994-05-05,2239,6692,"Show #2239 - Thursday, May 5, 1994","1994 College Championship quarterfinal game 4."
1994-05-06,2240,6693,"Show #2240 - Friday, May 6, 1994","1994 College Championship quarterfinal game 5."
1994-05-09,2241,6363,"Show #2241 - Monday, May 9, 1994","1994 College Championship semifinal game 1."
1994-05-10,2242,6696,"Show #2242 - Tuesday, May 10, 1994","1994 College Championship semifinal game 2."
1994-05-11,2243,6698,"Show #2243 - Wednesday, May 11, 1994","1994 College Championship semifinal game 3."
1994-05-12,2244,6681,"Show #2244 - Thursday, May 12, 1994","1994 College Championship final game 1."
1994-05-13,2245,6683,"Show #2245 - Friday, May 13, 1994","1994 College Championship final game 2."
1994-05-16,2246,6058,"Show #2246 - Monday, May 16, 1994",""
1994-05-17,2247,8403,"Show #2247 - Tuesday, May 17, 1994",""
1994-05-18,2248,8404,"Show #2248 - Wednesday, May 18, 1994",""
1994-05-19,2249,8406,"Show #2249 - Thursday, May 19, 1994",""
1994-05-20,2250,8407,"Show #2250 - Friday, May 20, 1994",""
1994-05-23,2251,3050,"Show #2251 - Monday, May 23, 1994",""
1994-05-24,2252,8308,"Show #2252 - Tuesday, May 24, 1994",""
1994-05-25,2253,8309,"Show #2253 - Wednesday, May 25, 1994",""
1994-05-26,2254,8313,"Show #2254 - Thursday, May 26, 1994",""
1994-05-27,2255,8314,"Show #2255 - Friday, May 27, 1994",""
1994-05-30,2256,8370,"Show #2256 - Monday, May 30, 1994",""
1994-05-31,2257,8372,"Show #2257 - Tuesday, May 31, 1994",""
1994-06-01,2258,8412,"Show #2258 - Wednesday, June 1, 1994",""
1994-06-02,2259,8413,"Show #2259 - Thursday, June 2, 1994",""
1994-06-03,2260,8414,"Show #2260 - Friday, June 3, 1994",""
1994-06-06,2261,8341,"Show #2261 - Monday, June 6, 1994",""
1994-06-07,2262,8343,"Show #2262 - Tuesday, June 7, 1994",""
1994-06-08,2263,8344,"Show #2263 - Wednesday, June 8, 1994",""
1994-06-09,2264,8346,"Show #2264 - Thursday, June 9, 1994",""
1994-06-10,2265,8347,"Show #2265 - Friday, June 10, 1994",""
1994-06-13,2266,8425,"Show #2266 - Monday, June 13, 1994",""
1994-06-14,2267,8427,"Show #2267 - Tuesday, June 14, 1994",""
1994-06-15,2268,8428,"Show #2268 - Wednesday, June 15, 1994",""
1994-06-16,2269,8429,"Show #2269 - Thursday, June 16, 1994",""
1994-06-17,2270,8432,"Show #2270 - Friday, June 17, 1994",""
1994-06-20,2271,8433,"Show #2271 - Monday, June 20, 1994",""
1994-06-21,2272,8434,"Show #2272 - Tuesday, June 21, 1994",""
1994-06-22,2273,8423,"Show #2273 - Wednesday, June 22, 1994",""
1994-06-23,2274,8435,"Show #2274 - Thursday, June 23, 1994",""
1994-06-24,2275,8436,"Show #2275 - Friday, June 24, 1994",""
1994-06-27,2276,8437,"Show #2276 - Monday, June 27, 1994",""
1994-06-28,2277,8438,"Show #2277 - Tuesday, June 28, 1994",""
1994-06-29,2278,8439,"Show #2278 - Wednesday, June 29, 1994",""
1994-06-30,2279,8440,"Show #2279 - Thursday, June 30, 1994",""
1994-07-01,2280,8405,"Show #2280 - Friday, July 1, 1994",""
1994-07-04,2281,8442,"Show #2281 - Monday, July 4, 1994",""
1994-07-05,2282,8444,"Show #2282 - Tuesday, July 5, 1994",""
1994-07-06,2283,8445,"Show #2283 - Wednesday, July 6, 1994",""
1994-07-07,2284,8292,"Show #2284 - Thursday, July 7, 1994","Steve Chernicoff game 1."
1994-07-08,2285,8293,"Show #2285 - Friday, July 8, 1994","Steve Chernicoff game 2.
Last regular-play game of Season 10."
1994-07-11,2286,6094,"Show #2286 - Monday, July 11, 1994","1994 Seniors Tournament quarterfinal game 1."
1994-07-12,2287,6758,"Show #2287 - Tuesday, July 12, 1994","1994 Seniors Tournament quarterfinal game 2."
1994-07-13,2288,6791,"Show #2288 - Wednesday, July 13, 1994","1994 Seniors Tournament quarterfinal game 3."
1994-07-14,2289,6702,"Show #2289 - Thursday, July 14, 1994","1994 Seniors Tournament quarterfinal game 4."
1994-07-15,2290,6792,"Show #2290 - Friday, July 15, 1994","1994 Seniors Tournament quarterfinal game 5."
1994-07-18,2291,6793,"Show #2291 - Monday, July 18, 1994","1994 Seniors Tournament semifinal game 1."
1994-07-19,2292,6794,"Show #2292 - Tuesday, July 19, 1994","1994 Seniors Tournament semifinal game 2."
1994-07-20,2293,6795,"Show #2293 - Wednesday, July 20, 1994","1994 Seniors Tournament semifinal game 3."
1994-07-21,2294,6796,"Show #2294 - Thursday, July 21, 1994","1994 Seniors Tournament final game 1."
1994-07-22,2295,6797,"Show #2295 - Friday, July 22, 1994","1994 Seniors Tournament final game 2.
Last game of Season 10.
Last game taped at Hollywood Center Studios and produced by Merv Griffin Enterprises."
1994-09-05,2296,6341,"Show #2296 - Monday, September 5, 1994","Steve Chernicoff game 3.
First game of Season 11.
First show taped at Sony Pictures Studios and produced by Columbia TriStar Television."
1994-09-06,2297,8019,"Show #2297 - Tuesday, September 6, 1994","Steve Chernicoff game 4."
1994-09-07,2298,4305,"Show #2298 - Wednesday, September 7, 1994","Steve Chernicoff game 5.
Alex explains that, henceforth, champions from the early months of the season leading up to the Tournament of Champions airing in November, and not just champions from the previous season, will be eligible for the tournament."
1994-09-08,2299,8055,"Show #2299 - Thursday, September 8, 1994",""
1994-09-09,2300,8114,"Show #2300 - Friday, September 9, 1994",""
1994-09-12,2301,8115,"Show #2301 - Monday, September 12, 1994",""
1994-09-13,2302,6031,"Show #2302 - Tuesday, September 13, 1994",""
1994-09-14,2303,8119,"Show #2303 - Wednesday, September 14, 1994",""
1994-09-15,2304,8120,"Show #2304 - Thursday, September 15, 1994",""
1994-09-16,2305,8121,"Show #2305 - Friday, September 16, 1994",""
1994-09-19,2306,8122,"Show #2306 - Monday, September 19, 1994",""
1994-09-20,2307,5398,"Show #2307 - Tuesday, September 20, 1994",""
1994-09-21,2308,8123,"Show #2308 - Wednesday, September 21, 1994",""
1994-09-22,2309,8124,"Show #2309 - Thursday, September 22, 1994",""
1994-09-23,2310,8125,"Show #2310 - Friday, September 23, 1994",""
1994-09-26,2311,8126,"Show #2311 - Monday, September 26, 1994",""
1994-09-27,2312,8127,"Show #2312 - Tuesday, September 27, 1994",""
1994-09-28,2313,8129,"Show #2313 - Wednesday, September 28, 1994",""
1994-09-29,2314,8130,"Show #2314 - Thursday, September 29, 1994",""
1994-09-30,2315,8451,"Show #2315 - Friday, September 30, 1994",""
1994-10-03,2316,8452,"Show #2316 - Monday, October 3, 1994",""
1994-10-04,2317,8131,"Show #2317 - Tuesday, October 4, 1994",""
1994-10-05,2318,8453,"Show #2318 - Wednesday, October 5, 1994",""
1994-10-06,2319,8132,"Show #2319 - Thursday, October 6, 1994",""
1994-10-07,2320,4103,"Show #2320 - Friday, October 7, 1994",""
1994-10-10,2321,8040,"Show #2321 - Monday, October 10, 1994","Tom Nichols game 5-B."
1994-10-11,2322,7639,"Show #2322 - Tuesday, October 11, 1994",""
1994-10-12,2323,7647,"Show #2323 - Wednesday, October 12, 1994",""
1994-10-13,2324,7655,"Show #2324 - Thursday, October 13, 1994",""
1994-10-14,2325,8133,"Show #2325 - Friday, October 14, 1994",""
1994-10-17,2326,6361,"Show #2326 - Monday, October 17, 1994",""
1994-10-18,2327,7463,"Show #2327 - Tuesday, October 18, 1994","Jeopardy! Round only."
1994-10-19,2328,8136,"Show #2328 - Wednesday, October 19, 1994",""
1994-10-20,2329,8137,"Show #2329 - Thursday, October 20, 1994",""
1994-10-21,2330,8139,"Show #2330 - Friday, October 21, 1994",""
1994-10-24,2331,8140,"Show #2331 - Monday, October 24, 1994","Bill Pitassy game 1."
1994-10-25,2332,8143,"Show #2332 - Tuesday, October 25, 1994","Bill Pitassy game 2."
1994-10-26,2333,8144,"Show #2333 - Wednesday, October 26, 1994","Bill Pitassy game 3."
1994-10-27,2334,3962,"Show #2334 - Thursday, October 27, 1994","Bill Pitassy game 4."
1994-10-28,2335,8145,"Show #2335 - Friday, October 28, 1994","Bill Pitassy game 5."
1994-10-31,2336,8147,"Show #2336 - Monday, October 31, 1994",""
1994-11-01,2337,8148,"Show #2337 - Tuesday, November 1, 1994",""
1994-11-02,2338,8149,"Show #2338 - Wednesday, November 2, 1994",""
1994-11-03,2339,373,"Show #2339 - Thursday, November 3, 1994","Ryan Holznagel game 1."
1994-11-04,2340,374,"Show #2340 - Friday, November 4, 1994","Ryan Holznagel game 2."
1994-11-07,2341,3453,"Show #2341 - Monday, November 7, 1994","1994 Celebrity Jeopardy! game 1."
1994-11-08,2342,5194,"Show #2342 - Tuesday, November 8, 1994","1994 Celebrity Jeopardy! game 2."
1994-11-09,2343,5303,"Show #2343 - Wednesday, November 9, 1994","1994 Celebrity Jeopardy! game 3."
1994-11-10,2344,5299,"Show #2344 - Thursday, November 10, 1994","1994 Celebrity Jeopardy! game 4."
1994-11-11,2345,5308,"Show #2345 - Friday, November 11, 1994","1994 Celebrity Jeopardy! game 5."
1994-11-14,2346,2554,"Show #2346 - Monday, November 14, 1994","1994 Tournament of Champions quarterfinal game 1."
1994-11-15,2347,2556,"Show #2347 - Tuesday, November 15, 1994","1994 Tournament of Champions quarterfinal game 2."
1994-11-16,2348,2557,"Show #2348 - Wednesday, November 16, 1994","1994 Tournament of Champions quarterfinal game 3."
1994-11-17,2349,302,"Show #2349 - Thursday, November 17, 1994","1994 Tournament of Champions quarterfinal game 4."
1994-11-18,2350,303,"Show #2350 - Friday, November 18, 1994","1994 Tournament of Champions quarterfinal game 5."
1994-11-21,2351,2558,"Show #2351 - Monday, November 21, 1994","1994 Tournament of Champions semifinal game 1."
1994-11-22,2352,121,"Show #2352 - Tuesday, November 22, 1994","1994 Tournament of Champions semifinal game 2."
1994-11-23,2353,308,"Show #2353 - Wednesday, November 23, 1994","1994 Tournament of Champions semifinal game 3."
1994-11-24,2354,1439,"Show #2354 - Thursday, November 24, 1994","1994 Tournament of Champions final game 1."
1994-11-25,2355,1440,"Show #2355 - Friday, November 25, 1994","1994 Tournament of Champions final game 2."
